date,type,url,title
11/05/2019,Presentations to the Legislature,https://www.ola.state.md.us/umbraco/Api/ReportFile/GetReport?fileId=5dcd6d49a1ce58115cb76132,"Presentation to the Joint Committee on the Management of Public Funds - Monitoring of Local Government Audits
                                                            



Related Report Dated 9/23/2019"
10/17/2018,Presentations to the Legislature,https://www.ola.state.md.us/umbraco/Api/ReportFile/GetReport?fileId=5dcdb3d4a1ce58115cb7c7bc,"Presentation to the Joint Committee on the Management of Public Funds - Monitoring of Local Government Audits
                                                            



Related Report Dated 9/11/2018"
10/22/2013,Presentations to the Legislature,https://www.ola.state.md.us/umbraco/Api/ReportFile/GetReport?fileId=5dcdb3d4a1ce58115cb7c7bb,"Presentation to the Joint Committee on the Management of Public Funds - Monitoring of Local Government Audits
                                                            



Related Report Dated 9/17/2013"
11/06/2019,Fiscal Compliance,https://www.ola.state.md.us/umbraco/Api/ReportFile/GetReport?fileId=5dcacd8ba1ce580aa0a026f4,"University System of Maryland - University of Maryland University College
                                                            



NOTE: Effective July 1, 2019, UMUC is now named the University of Maryland Global Campus."
11/07/2019,Fiscal Compliance,https://www.ola.state.md.us/umbraco/Api/ReportFile/GetReport?fileId=5dcae4b8a1ce580aa0a03973,Maryland Department of Health - Medical Care Programs Administration
11/12/2019,Fiscal Compliance,https://www.ola.state.md.us/umbraco/Api/ReportFile/GetReport?fileId=5dcd5d78a1ce580cec2c74c0,"Executive Department - Office of the Governor - Boards, Commissions, and Offices - Governor's Office for Children - Office of the Deaf and Hard of Hearing"
11/20/2019,Fiscal Compliance,https://www.ola.state.md.us/umbraco/Api/ReportFile/GetReport?fileId=5dd6f35ca1ce580a8419ccad,"Department of Public Safety and Correctional Services - Central Operations
                                                            



NOTE: Effective July 1, 2015, DPSCS completed a structural reorganization. The audit of DPSCS central operations covers certain fiscal activities performed for other DPSCS units as well as the Office of the Secretary and various other units as detailed in the report."
12/03/2019,Fiscal Compliance,https://www.ola.state.md.us/umbraco/Api/ReportFile/GetReport?fileId=5de7fb99a1ce58102858af36,"Maryland 529
                                                            



NOTE: Effective July 1, 2016, the College Savings Plans of Maryland is now named Maryland 529."
12/05/2019,Local School Systems,https://www.ola.state.md.us/umbraco/Api/ReportFile/GetReport?fileId=5e74ec13a1ce5815586b171e,Frederick County Public Schools
12/03/2019,Fiscal Compliance,https://www.ola.state.md.us/umbraco/Api/ReportFile/GetReport?fileId=5de93ccda1ce580fa05c91c0,Maryland Economic Development Corporation
12/17/2019,Presentations to the Legislature,https://www.ola.state.md.us/umbraco/Api/ReportFile/GetReport?fileId=5df113b5a1ce580c4897c9eb,"Presentation to the Joint Audit and Evaluation Committee - Department of Budget and Management - Office of the Secretary and Other Units
                                                            



Related Report Dated (10/29/2019)"
12/17/2019,Presentations to the Legislature,https://www.ola.state.md.us/umbraco/Api/ReportFile/GetReport?fileId=5df113b5a1ce580c4897c9e6,"Presentation to the Joint Audit and Evaluation Committee - Maryland Department of Health - Medical Care Programs Administration
                                                            



Related Report Dated (11/7/2019)"
12/17/2019,Presentations to the Legislature,https://www.ola.state.md.us/umbraco/Api/ReportFile/GetReport?fileId=5df113b5a1ce580c4897c9ea,"Presentation to the Joint Audit and Evaluation Committee - Maryland 529
                                                            



Related Report Dated (12/3/2019)"
12/17/2019,Presentations to the Legislature,https://www.ola.state.md.us/umbraco/Api/ReportFile/GetReport?fileId=5df113b5a1ce580c4897c9e9,Presentation to the Joint Audit and Evaluation Committee - Follow-up Process and Repeat Audit Findings
12/17/2019,Presentations to the Legislature,https://www.ola.state.md.us/umbraco/Api/ReportFile/GetReport?fileId=5df113b5a1ce580c4897c9e7,Presentation to the Joint Audit and Evaluation Committee - Personally Identifiable Information Audit Issues
12/17/2019,Presentations to the Legislature,https://www.ola.state.md.us/umbraco/Api/ReportFile/GetReport?fileId=5df113b5a1ce580c4897c9e8,"Presentation to the Joint Audit and Evaluation Committee - Summary of Reports Issued and Recommended Committee Action - October 1, 2019 to November 30, 2019
                                                            



The reports referenced in this presentation are listed below.
Department of Budget and Management - Office of the Secretary and Other Units (10/29/2019)
Maryland Department of Health - Medical Care Programs Administration (11/7/2019)"
12/05/2019,Fiscal Compliance,https://www.ola.state.md.us/umbraco/Api/ReportFile/GetReport?fileId=5df12211a1ce580c4898f836,"Department of General Services - Office of Procurement and Logistics
                                                            



NOTE: Effective October 1, 2019, the Office of Procurement and Logistics is now named Office of State Procurement."
12/11/2019,Fiscal Compliance,https://www.ola.state.md.us/umbraco/Api/ReportFile/GetReport?fileId=5dfb82c7a1ce5812e455319f,Office of the Clerk of Circuit Court - Montgomery County
12/12/2019,Fiscal Compliance,https://www.ola.state.md.us/umbraco/Api/ReportFile/GetReport?fileId=5dfb82f0a1ce5812e4554462,State Board of Elections
12/12/2019,Fiscal Compliance,https://www.ola.state.md.us/umbraco/Api/ReportFile/GetReport?fileId=5e00da79a1ce58133c975d72,Maryland Department of Transportation - Maryland Aviation Administration
01/02/2020,Fiscal Compliance,https://www.ola.state.md.us/umbraco/Api/ReportFile/GetReport?fileId=5e0f8996a1ce580584824eec,Office of the Register of Wills - Montgomery County
01/13/2020,Fiscal Compliance,https://www.ola.state.md.us/umbraco/Api/ReportFile/GetReport?fileId=5e1e06aca1ce58135032e337,"Maryland Department of Health - Medical Care Programs Administration - Administrative Service Organization for Behavioral Health Services
                                                            



NOTE: OLA conducts separate audits of Medical Care Programs Administration (MCPA) operations. The scope of this audit included MCPA’s fiscal activities with respect to monitoring the Behavioral Health Administration’s (BHA) Administrative Service Organization (ASO). The ASO is responsible for providing benefit management services for the Public Behavioral Health System operated by BHA."
01/16/2020,Special Reports and Letters,https://www.ola.state.md.us/umbraco/Api/ReportFile/GetReport?fileId=5e2afb4ea1ce580b2c548461,Statewide Review of Budget Closeout Transactions for Fiscal Year 2019
01/17/2020,Fiscal Compliance,https://www.ola.state.md.us/umbraco/Api/ReportFile/GetReport?fileId=5e2afba3a1ce580b2c549738,"University System of Maryland - University of Maryland, Baltimore County"
01/23/2020,Presentations to the Legislature,https://www.ola.state.md.us/umbraco/Api/ReportFile/GetReport?fileId=5e38348fa1ce580a00412a0e,"Presentation to the Senate Budget and Taxation Subcommittee – Maryland 529
                                                            



Related Report Dated (12/3/2019)"
02/04/2020,Legislative Audit Bulletins,https://www.ola.state.md.us/umbraco/Api/ReportFile/GetReport?fileId=5e389407a1ce580a0041caaf,"Legislative Audit Bulletin - Winter 2020
                                                            



The reports referenced in this bulletin are listed below.
Maryland Department of Transportation - Maryland Aviation Administration (12/12/19)
Department of General Services - Office of Procurement and Logistics (12/5/19)
Maryland 529 (12/3/19)
Maryland Department of Health - Medical Care Programs Administration (11/7/19)
Department of Budget and Management (10/29/19)
Department of Commerce (9/4/19)
Maryland Department of Health - Developmental Disabilities Administration (7/8/19)
Maryland Department of Transportation - Maryland Port Administration (Special Review) (6/26/19)
Department of Human Services - Local Department Operations (6/7/19)
Department of Human Services - Family Investment Administration (3/21/19)
Maryland Technology Development Corporation (2/5/19)
Maryland Department of Transportation - Maryland Transit Administration (Special Review) (1/7/19)"
01/31/2020,Fiscal Compliance,https://www.ola.state.md.us/umbraco/Api/ReportFile/GetReport?fileId=5e386e4da1ce580a00418070,Property Tax Assessment Appeals Boards
01/31/2020,Fiscal Compliance,https://www.ola.state.md.us/umbraco/Api/ReportFile/GetReport?fileId=5e3870d8a1ce580a00419353,Maryland Environmental Service
02/03/2020,Fiscal Compliance,https://www.ola.state.md.us/umbraco/Api/ReportFile/GetReport?fileId=5e39bc83a1ce5817b40c006f,Office of the Register of Wills - Caroline County
02/07/2020,"Fraud, Waste, and Abuse",https://www.ola.state.md.us/umbraco/Api/ReportFile/GetReport?fileId=5e4319f0a1ce58083057e121,Opioid Operational Command Center - Allegations Related to a Questionable Grant Awarded to a Nonprofit Organization
02/13/2020,Presentations to the Legislature,https://www.ola.state.md.us/umbraco/Api/ReportFile/GetReport?fileId=5e45b60ca1ce581228418a73,"Presentation to the Senate Budget and Taxation Subcommittee - Department of Human Services - Family Investment Administration
                                                            



Related Report Dated (3/21/2019)"
02/14/2020,Presentations to the Legislature,https://www.ola.state.md.us/umbraco/Api/ReportFile/GetReport?fileId=5e45b60ba1ce581228418a70,"Presentation to the House Appropriations Full Committee - Opioid Operational Command Center - Allegations Related to a Questionable Grant Awarded to a Nonprofit Organization
                                                            



Related Report Dated (2/7/2020)"
02/19/2020,Presentations to the Legislature,https://www.ola.state.md.us/umbraco/Api/ReportFile/GetReport?fileId=5e45b60ca1ce581228418a73,"Presentation to the House Appropriations Subcommittee - Department of Human Services - Family Investment Administration
                                                            



Related Report Dated (3/21/2019)"
02/20/2020,Presentations to the Legislature,https://www.ola.state.md.us/umbraco/Api/ReportFile/GetReport?fileId=5e45b60ca1ce581228418a72,"Presentation to the House Appropriations Subcommittee - Maryland Department of Health - Medical Care Programs Administration
                                                            



Related Report Dated (11/7/2019)"
02/24/2020,Presentations to the Legislature,https://www.ola.state.md.us/umbraco/Api/ReportFile/GetReport?fileId=5e45b60ca1ce581228418a72,"Presentation to the Senate Budget and Taxation Subcommittee - Maryland Department of Health - Medical Care Programs Administration
                                                            



Related Report Dated (11/7/2019)"
02/26/2020,Presentations to the Legislature,https://www.ola.state.md.us/umbraco/Api/ReportFile/GetReport?fileId=5e45b60ca1ce581228418a71,"Presentation to the House Appropriations Subcommittee - Maryland Department of Health - Developmental Disabilities Administration
                                                            



Related Report Dated (7/8/2019)"
02/27/2020,Presentations to the Legislature,https://www.ola.state.md.us/umbraco/Api/ReportFile/GetReport?fileId=5e45b60ca1ce581228418a71,"Presentation to the Senate Budget and Taxation Subcommittee - Developmental Disabilities Administration
                                                            



Related Report Dated (7/8/2019)"
02/10/2020,Fiscal Compliance,https://www.ola.state.md.us/umbraco/Api/ReportFile/GetReport?fileId=5e42fd03a1ce58083057ce2e,Office of the Clerk of Circuit Court - St. Mary's County
02/11/2020,Fiscal Compliance,https://www.ola.state.md.us/umbraco/Api/ReportFile/GetReport?fileId=5e445ad0a1ce581524bbee2c,Office of the Register of Wills - St. Mary's County
02/24/2020,Fiscal Compliance,https://www.ola.state.md.us/umbraco/Api/ReportFile/GetReport?fileId=5e5822bca1ce5815007c290b,Office of the Clerk of Circuit Court - Worcester County
02/24/2020,Fiscal Compliance,https://www.ola.state.md.us/umbraco/Api/ReportFile/GetReport?fileId=5e5822bda1ce5815007c290e,Office of the Clerk of Circuit Court - Wicomico County
02/24/2020,Fiscal Compliance,https://www.ola.state.md.us/umbraco/Api/ReportFile/GetReport?fileId=5e5822bda1ce5815007c290d,Office of the Register of Wills - Wicomico County
02/21/2020,Fiscal Compliance,https://www.ola.state.md.us/umbraco/Api/ReportFile/GetReport?fileId=5e5822bda1ce5815007c290c,Office of the Register of Wills - Worcester County
03/09/2020,Fiscal Compliance,https://www.ola.state.md.us/umbraco/Api/ReportFile/GetReport?fileId=5e6930aea1ce581270204b51,Office of the Clerk of Circuit Court  - Caroline County
03/13/2020,Special Reports and Letters,https://www.ola.state.md.us/umbraco/Api/ReportFile/GetReport?fileId=5e6bd69ea1ce580b6c4f7061,"University of Maryland Medical System Corporation - Board of Directors Activities
                                                            



CORRECTION: Subsequent to the issuance of the University of Maryland Medical System Corporation – Board of Directors Activities report dated March 13, 2020, it was noted that disbursements to Vendor 12E as reported on page 48 ($91,617) were overstated by $76,617, while the disbursements to Vendor 12F reported on page 49 ($696,172) were understated by the same amount.  Thus, the correct information for Vendor 12E is 3 disbursements for $15,000, and for Vendor 12F is 231 disbursements for $772,789.  Also, footnote 17 on page 48 was associated with Vendor 12E but should have been associated with Vendor 12F."
03/17/2020,Fiscal Compliance,https://www.ola.state.md.us/umbraco/Api/ReportFile/GetReport?fileId=5e713718a1ce5814081f6299,Maryland Department of Health - Clifton T. Perkins Hospital Center
03/25/2020,Fiscal Compliance,https://www.ola.state.md.us/umbraco/Api/ReportFile/GetReport?fileId=5e7ca5b5a1ce581a486a8e03,Office of the Register of Wills - Howard County
04/03/2020,Fiscal Compliance,https://www.ola.state.md.us/umbraco/Api/ReportFile/GetReport?fileId=5e873fe9a1ce5816ec028717,Office of the Clerk of Circuit Court - Howard County
04/10/2020,Fiscal Compliance,https://www.ola.state.md.us/umbraco/Api/ReportFile/GetReport?fileId=5e90b616a1ce581bb87ce208,Maryland Department of Health - Laboratories Administration
04/14/2020,Fiscal Compliance,https://www.ola.state.md.us/umbraco/Api/ReportFile/GetReport?fileId=5e95abefa1ce581208086ca7,Office of the Register of Wills - Queen Anne's County
04/16/2020,Fiscal Compliance,https://www.ola.state.md.us/umbraco/Api/ReportFile/GetReport?fileId=5e9ef5a5a1ce5817f4b8e14e,Maryland Department of Labor - Office of the Commissioner of Financial Regulation
04/22/2020,Fiscal Compliance,https://www.ola.state.md.us/umbraco/Api/ReportFile/GetReport?fileId=5ea072d1a1ce5805b0f1ddad,Maryland Department of Health - Spring Grove Hospital Center
04/22/2020,Fiscal Compliance,https://www.ola.state.md.us/umbraco/Api/ReportFile/GetReport?fileId=5ea06da4a1ce5805b0f1ca6b,Maryland Department of Health - Medical Care Programs Administration - Managed Care Program
04/27/2020,Fiscal Compliance,https://www.ola.state.md.us/umbraco/Api/ReportFile/GetReport?fileId=5ea70935a1ce580a940b1726,State Archives
04/30/2020,Fiscal Compliance,https://www.ola.state.md.us/umbraco/Api/ReportFile/GetReport?fileId=5eab2c30a1ce58154456e081,Office of the Clerk of Circuit Court - Anne Arundel County
05/01/2020,Fiscal Compliance,https://www.ola.state.md.us/umbraco/Api/ReportFile/GetReport?fileId=5eac668aa1ce580f64a4317e,Department of Information Technology
05/05/2020,Fiscal Compliance,https://www.ola.state.md.us/umbraco/Api/ReportFile/GetReport?fileId=5eb15129a1ce5813a493af25,Office of the Clerk of Circuit Court - Queen Anne's County
05/11/2020,Performance,https://www.ola.state.md.us/umbraco/Api/ReportFile/GetReport?fileId=5eb9a966a1ce580b10501ef6,"Board of Liquor License Commissioners for Baltimore City
                                                            



Supplements to the Board Response
BLLC’s 2020 Standard Operating Procedures
Department of Finance Audit Letter
Letters from the State Ethics Commission
Letter from the Baltimore City Ethics Board"
05/18/2020,Fiscal Compliance,https://www.ola.state.md.us/umbraco/Api/ReportFile/GetReport?fileId=5ebeefa7a1ce581a4c28168f,Office of the Register of Wills - Anne Arundel County
06/01/2020,Fiscal Compliance,https://www.ola.state.md.us/umbraco/Api/ReportFile/GetReport?fileId=5ed55b07a1ce581294466d5a,Comptroller of Maryland - Revenue Administration Division
06/10/2020,Fiscal Compliance,https://www.ola.state.md.us/umbraco/Api/ReportFile/GetReport?fileId=5ee11cf3a1ce580f2841a517,Military Department
06/23/2020,Performance,https://www.ola.state.md.us/umbraco/Api/ReportFile/GetReport?fileId=5ef4ae23a1ce580a44d22e32,Maryland Department of Health - Efforts to Identify and Analyze Improper Medicaid Payments
06/25/2020,Fiscal Compliance,https://www.ola.state.md.us/umbraco/Api/ReportFile/GetReport?fileId=5ef50ac3a1ce5816e45b932d,Maryland Public Broadcasting Commission
07/06/2020,Local School Systems,https://www.ola.state.md.us/umbraco/Api/ReportFile/GetReport?fileId=5efde86ea1ce580798992e9b,Kent County Public Schools
07/10/2020,Fiscal Compliance,https://www.ola.state.md.us/umbraco/Api/ReportFile/GetReport?fileId=5f075836a1ce5810c4fd9d33,Department of Housing and Community Development
07/10/2020,Special Reports and Letters,https://www.ola.state.md.us/umbraco/Api/ReportFile/GetReport?fileId=5f061257a1ce581064943db7,Maryland Department of Health - Developmental Disabilities Administration - Follow-up Review
07/14/2020,Fiscal Compliance,https://www.ola.state.md.us/umbraco/Api/ReportFile/GetReport?fileId=6001f6f0a1ce580334b791da,St. Mary's College of Maryland
07/14/2020,Fiscal Compliance,https://www.ola.state.md.us/umbraco/Api/ReportFile/GetReport?fileId=5f0e114ca1ce580bbce9d9f1,Maryland Department of Health - Office of the Secretary and Other Units
07/27/2020,Fiscal Compliance,https://www.ola.state.md.us/umbraco/Api/ReportFile/GetReport?fileId=5f1f324fa1ce580c84c19060,Comptroller of Maryland - Information Technology Division - Annapolis Data Center Operations
08/05/2020,Fiscal Compliance,https://www.ola.state.md.us/umbraco/Api/ReportFile/GetReport?fileId=5f2ac61aa1ce581148238b55,University System of Maryland - Frostburg State University
08/06/2020,Fiscal Compliance,https://www.ola.state.md.us/umbraco/Api/ReportFile/GetReport?fileId=6001f5a1a1ce580334b70cfb,University System of Maryland - Towson University
08/27/2020,Special Reports and Letters,https://www.ola.state.md.us/umbraco/Api/ReportFile/GetReport?fileId=5f47abb8a1ce58156c65d90e,"Review of Local Government Audit Reports - Fiscal Year Ending June 30, 2019"
08/31/2020,Fiscal Compliance,https://www.ola.state.md.us/umbraco/Api/ReportFile/GetReport?fileId=5f4d2b49a1ce581524cbde04,Office of the Clerk of Circuit Court - Allegany County
08/31/2020,Fiscal Compliance,https://www.ola.state.md.us/umbraco/Api/ReportFile/GetReport?fileId=5f513421a1ce580c50fe694b,Maryland Department of Health - Pharmacy Services
09/08/2020,Fiscal Compliance,https://www.ola.state.md.us/umbraco/Api/ReportFile/GetReport?fileId=5f579c4ba1ce580fdca3f709,Office of the Register of Wills - Allegany County
09/11/2020,Special Reports and Letters,https://www.ola.state.md.us/umbraco/Api/ReportFile/GetReport?fileId=5f5b9f26a1ce580ef80394d0,"Review of Community College Audit Reports - Fiscal Year Ending June 30, 2019"
09/23/2020,Fiscal Compliance,https://www.ola.state.md.us/umbraco/Api/ReportFile/GetReport?fileId=5f6b8d53a1ce580958d2dc8a,Maryland Department of Transportation - Motor Vehicle Administration
09/28/2020,Fiscal Compliance,https://www.ola.state.md.us/umbraco/Api/ReportFile/GetReport?fileId=5f763f81a1ce580f8c548712,"Potomac River Fisheries Commission - Report for the Year Ended June 30, 2020 (Examination)"
10/05/2020,Fiscal Compliance,https://www.ola.state.md.us/umbraco/Api/ReportFile/GetReport?fileId=5f7b4964a1ce5807b483cd72,State Department of Assessments and Taxation
10/08/2020,Local School Systems,https://www.ola.state.md.us/umbraco/Api/ReportFile/GetReport?fileId=5f7f984ea1ce580fcc2e50bc,Wicomico County Public Schools
10/20/2020,Presentations to the Legislature,https://www.ola.state.md.us/umbraco/Api/ReportFile/GetReport?fileId=5f8f1562a1ce580ce00d6ed7,"Presentation to the Joint Audit and Evaluation Committee - Maryland Department of Health - Pharmacy Services
                                                            



Related Report Dated (8/31/2020)
Video Presentation (Pharmacy Services starts at 50:50)"
10/20/2020,Presentations to the Legislature,https://www.ola.state.md.us/umbraco/Api/ReportFile/GetReport?fileId=5f8f1562a1ce580ce00d6ed6,"Presentation to the Joint Audit and Evaluation Committee - Maryland Department of Health - Efforts to Identify and Analyze Improper Medicaid Payments
                                                            



Related Report Dated (6/23/2020)
Video Presentation (Medicaid Payments starts at 1:37:19)"
10/20/2020,Presentations to the Legislature,https://www.ola.state.md.us/umbraco/Api/ReportFile/GetReport?fileId=5f8f1561a1ce580ce00d6ed5,"Presentation to the Joint Audit and Evaluation Committee - Summary of Reports Issued and Recommended Committee Action - December 1, 2019 to September 30, 2020
                                                            



The reports referenced in this presentation are listed below.
Department of Information Technology (5/1/2020)
Maryland Public Broadcasting Commission (6/25/2020)
Board of Liquor License Commissioners for Baltimore City (5/11/2020)
Maryland Department of Health - Efforts to Identify and Analyze Improper Medicaid Payments (6/23/2020)
Maryland Department of Health - Pharmacy Services (8/31/2020)"
10/21/2020,Presentations to the Legislature,https://www.ola.state.md.us/umbraco/Api/ReportFile/GetReport?fileId=5f91a09da1ce590ad4536b3d,"Presentation to the Joint Committee on the Management of Public Funds - Monitoring of Local Government Audits
                                                            



Related Report Dated 8/27/2020"
10/26/2020,Fiscal Compliance,https://www.ola.state.md.us/umbraco/Api/ReportFile/GetReport?fileId=5f97149ea1ce5808a035572a,Office of the Clerk of Circuit Court - Garrett County
10/27/2020,Fiscal Compliance,https://www.ola.state.md.us/umbraco/Api/ReportFile/GetReport?fileId=5f98650ba1ce580f9c433570,Office of the Register of Wills - Garrett County
11/09/2020,Fiscal Compliance,https://www.ola.state.md.us/umbraco/Api/ReportFile/GetReport?fileId=5fa99267a1ce581620816c83,Comptroller of Maryland - General Accounting Division
11/10/2020,Fiscal Compliance,https://www.ola.state.md.us/umbraco/Api/ReportFile/GetReport?fileId=5faaefdca1ce58099cfa8e6c,Financial Management Information System - Centralized Operations
11/10/2020,Fiscal Compliance,https://www.ola.state.md.us/umbraco/Api/ReportFile/GetReport?fileId=5fa9bde0a1ce58162081805d,Maryland Department of Health - Vital Statistics Administration
11/17/2020,Fiscal Compliance,https://www.ola.state.md.us/umbraco/Api/ReportFile/GetReport?fileId=5fb4419da1ce580d703bac69,Department of Human Services - Office of the Secretary and Related Units
11/19/2020,Local School Systems,https://www.ola.state.md.us/umbraco/Api/ReportFile/GetReport?fileId=5fb6cfeea1ce5812f4ffaf42,Baltimore County Public Schools
12/08/2020,Presentations to the Legislature,https://www.ola.state.md.us/umbraco/Api/ReportFile/GetReport?fileId=5fd8c3bba1ce5804f039f9b4,"Presentation to the Joint Audit and Evaluation Committee - Maryland Department of Transportation - Motor Vehicle Administration
                                                            



Related Report Dated (9/23/2020)
Video Presentation (Motor Vehicle Administration starts at 2:44)"
12/08/2020,Presentations to the Legislature,https://www.ola.state.md.us/umbraco/Api/ReportFile/GetReport?fileId=5fd8c3baa1ce5804f039f9af,"Presentation to the Joint Audit and Evaluation Committee - State Department of Assessments and Taxation
                                                            



Related Report Dated (10/5/2020)
Video Presentation (State Department of Assessments and Taxation starts at 1:10:35)"
12/08/2020,Presentations to the Legislature,https://www.ola.state.md.us/umbraco/Api/ReportFile/GetReport?fileId=5fd8c3bba1ce5804f039f9b1,"Presentation to the Joint Audit and Evaluation Committee - Summary of Reports Issued and Recommended Committee Action - October 1, 2020 to November 30, 2020
                                                            



The reports referenced in this presentation are listed below.
Comptroller of Maryland - Information Technology Division - Annapolis Data Center Operations (7/27/2020)
University System of Maryland - Frostburg State University (8/5/2020)
Maryland Department of Transportation - Motor Vehicle Administration (9/23/2020)
State Department of Assessments and Taxation (10/5/2020)"
12/08/2020,Presentations to the Legislature,https://www.ola.state.md.us/umbraco/Api/ReportFile/GetReport?fileId=5ffe1723a1ce580078366c6b,Presentation to the Joint Audit and Evaluation Committee - Follow-up Process and Repeat Audit Findings
12/08/2020,Presentations to the Legislature,https://www.ola.state.md.us/umbraco/Api/ReportFile/GetReport?fileId=5fd8e728a1ce5804f03b8075,"Presentation to the Joint Audit and Evaluation Committee - Fraud Investigation Unit  - Update and Results
                                                            



The reports referenced in this presentation are listed below.
State Department of Assessment and Taxation - Allegation related to DAT improperly reducing tax credits for homeowners in Montgomery County (10/5/2020)
Department of Housing and Community Development - Allegation related to possible violations of State laws, regulations, and policies by DHCD involving the use of contracts (7/10/2020)
Maryland Department of Health - Spring Grove Hospital Center - Allegations regarding questionable procurement activity involving two SGHC employees (4/22/2020)
Video Presentation (Fraud Hotline Activity starts at 2:31:33)"
12/14/2020,Fiscal Compliance,https://www.ola.state.md.us/umbraco/Api/ReportFile/GetReport?fileId=5fda6ae5a1ce5804348b6a17,Department of Agriculture
12/16/2020,Fiscal Compliance,https://www.ola.state.md.us/umbraco/Api/ReportFile/GetReport?fileId=5fda6b00a1ce5804348b7e1f,Maryland Energy Administration
12/18/2020,Fiscal Compliance,https://www.ola.state.md.us/umbraco/Api/ReportFile/GetReport?fileId=5fdcda8aa1ce581760da6b1f,Comptroller of Maryland - Compliance Division
01/05/2021,Fiscal Compliance,https://www.ola.state.md.us/umbraco/Api/ReportFile/GetReport?fileId=6001f3f4a1ce580334b5e79d,Department of Veterans Affairs
01/15/2021,Fiscal Compliance,https://www.ola.state.md.us/umbraco/Api/ReportFile/GetReport?fileId=6001b12ea1ce580334b564d9,Public Service Commission
01/19/2021,Fiscal Compliance,https://www.ola.state.md.us/umbraco/Api/ReportFile/GetReport?fileId=600732ada1ce58130849a4f7,Maryland Department of Health - Regulatory Services
01/26/2021,Presentations to the Legislature,https://www.ola.state.md.us/umbraco/Api/ReportFile/GetReport?fileId=60117f28a1ce580324a12396,"Presentation to the House Appropriations Full Committee - Maryland Department of Health - Efforts to Identify and Analyze Improper Medicaid Payments
                                                            



Related Report Dated (6/23/2020)"
01/26/2021,Presentations to the Legislature,https://www.ola.state.md.us/umbraco/Api/ReportFile/GetReport?fileId=60117f28a1ce580324a12395,"Presentation to the House Appropriations Full Committee - Maryland Department of Health - Pharmacy Services
                                                            



Related Report Dated (8/31/2020)"
01/26/2021,Presentations to the Legislature,https://www.ola.state.md.us/umbraco/Api/ReportFile/GetReport?fileId=60117f28a1ce580324a12398,"Presentation to the House Appropriations Full Committee - Maryland Department of Transportation - Motor Vehicle Administration
                                                            



Related Report Dated (9/23/2020)"
01/26/2021,Presentations to the Legislature,https://www.ola.state.md.us/umbraco/Api/ReportFile/GetReport?fileId=60117f28a1ce580324a12397,"Presentation to the House Appropriations Full Committee - State Department of Assessments and Taxation
                                                            



Related Report Dated (10/5/2020)"
01/26/2021,Special Reports and Letters,https://www.ola.state.md.us/umbraco/Api/ReportFile/GetReport?fileId=60103457a1ce580ed4222f54,Statewide Review of Budget Closeout Transactions for Fiscal Year 2020
02/22/2021,Presentations to the Legislature,https://www.ola.state.md.us/umbraco/Api/ReportFile/GetReport?fileId=603520c6a1ce580b68f7fb18,"Presentation to the Senate Budget and Taxation and the House Appropriations Subcommittees - Maryland Department of Health - Office of the Secretary and Other Units
                                                            



Related Report Dated (7/14/2020)"
02/19/2021,Fiscal Compliance,https://www.ola.state.md.us/umbraco/Api/ReportFile/GetReport?fileId=602ff094a1ce5811686860e3,Maryland Emergency Medical System Operations Fund
02/23/2021,Fiscal Compliance,https://www.ola.state.md.us/umbraco/Api/ReportFile/GetReport?fileId=6035823ba1ce580b68f8572b,Historic St. Mary's City Commission
02/23/2021,Fiscal Compliance,https://www.ola.state.md.us/umbraco/Api/ReportFile/GetReport?fileId=60358250a1ce580b68f86b66,Maryland Department of Health - Prevention and Health Promotion Administration - Office of Population Health Improvement - Office of Preparedness and Response - Office of Provider Engagement and Regulation
03/05/2021,Presentations to the Legislature,https://www.ola.state.md.us/umbraco/Api/ReportFile/GetReport?fileId=6041467fa1ce5811348f0313,"Presentations to the Senate Budget and Taxation and the House Appropriations Subcommittees - Department of Information Technology
                                                            



Related Report Dated (5/1/2020)"
03/24/2021,Local School Systems,https://www.ola.state.md.us/umbraco/Api/ReportFile/GetReport?fileId=605b32a7a1ce580fc8ceb512,Harford County Public Schools
03/30/2021,Fiscal Compliance,https://www.ola.state.md.us/umbraco/Api/ReportFile/GetReport?fileId=606317d8a1ce580acce1854a,Maryland Insurance Administration
03/31/2021,Special Reports and Letters,https://www.ola.state.md.us/umbraco/Api/ReportFile/GetReport?fileId=60671474a1ce580160b54254,Review of Procurement of Certain COVID Tests
04/05/2021,Fiscal Compliance,https://www.ola.state.md.us/umbraco/Api/ReportFile/GetReport?fileId=606ca562a1ce5813a4b8168d,Department of Natural Resources
04/07/2021,Fiscal Compliance,https://www.ola.state.md.us/umbraco/Api/ReportFile/GetReport?fileId=606e0dfca1ce580e9c11386b,Judiciary
04/14/2021,Special Reports and Letters,https://www.ola.state.md.us/umbraco/Api/ReportFile/GetReport?fileId=60799402a1ce580feca7cdcf,"Review of the Actions Taken by the Department of Budget and Management, Office of the State Treasurer, and Maryland State Department of Education to Resolve Repeat Personally Identifiable Information Findings in Response to the April 2020 Joint Chairmen's Report"
04/19/2021,Fiscal Compliance,https://www.ola.state.md.us/umbraco/Api/ReportFile/GetReport?fileId=607dc78ea1ce580ab4a31d42,Subsequent Injury Fund
